time_ps,d_GaadmolNadmol_A
5.800000000000000711e+00,2.091737880136991912e+00
5.810000000000000497e+00,1.958005843607214080e+00
5.820000000000000284e+00,1.909536631044296939e+00
5.830000000000000071e+00,1.957181755177582083e+00
5.839999999999999858e+00,2.032603022751859889e+00
5.850000000000000533e+00,2.099384955695358101e+00
5.860000000000000320e+00,2.112261796747742171e+00
5.870000000000000107e+00,2.081744843658799304e+00
5.879999999999999893e+00,2.083278655917158328e+00
5.890000000000000568e+00,2.099464117268975194e+00
5.900000000000000355e+00,2.092029179170309838e+00
5.910000000000000142e+00,2.079177823587967655e+00
5.919999999999999929e+00,2.062149545619812674e+00
5.930000000000000604e+00,2.001488570164716929e+00
5.940000000000000391e+00,1.950966366188818801e+00
5.950000000000000178e+00,2.001273921630919883e+00
5.959999999999999964e+00,2.096109846477516747e+00
5.970000000000000639e+00,2.136107611708736531e+00
5.980000000000000426e+00,2.102554510018706413e+00
5.990000000000000213e+00,2.051880584463920965e+00
6.000000000000000000e+00,1.999299183739142283e+00
6.010000000000000675e+00,1.915751217199143763e+00
6.020000000000000462e+00,1.901725471091976427e+00
6.030000000000000249e+00,2.018566134586627925e+00
6.040000000000000036e+00,2.131885692198340898e+00
6.050000000000000711e+00,2.138089655206254047e+00
6.060000000000000497e+00,2.039124889873104252e+00
6.070000000000000284e+00,1.898152369805964135e+00
6.080000000000000071e+00,1.857425507254597763e+00
6.089999999999999858e+00,1.971328963668925294e+00
6.100000000000000533e+00,2.093396454496854631e+00
6.110000000000000320e+00,2.148360048083188811e+00
6.120000000000000107e+00,2.152666183596518845e+00
6.129999999999999893e+00,2.124200285966461710e+00
6.140000000000000568e+00,2.034397823632339009e+00
6.150000000000000355e+00,1.955876038633327374e+00
6.160000000000000142e+00,1.987928464960447617e+00
6.169999999999999929e+00,2.090122164659280912e+00
6.180000000000000604e+00,2.213054131240354661e+00
6.190000000000000391e+00,2.333493460329383318e+00
6.200000000000000178e+00,2.411323850688662507e+00
6.209999999999999964e+00,2.411624910159123836e+00
6.220000000000000639e+00,2.376843040947382857e+00
6.230000000000000426e+00,2.374159881052664289e+00
6.240000000000000213e+00,2.432046827283552926e+00
6.250000000000000000e+00,2.532644378707756605e+00
6.260000000000000675e+00,2.657800604879907436e+00
6.270000000000000462e+00,2.757673534086295675e+00
6.280000000000000249e+00,2.807465216400730323e+00
6.290000000000000036e+00,2.809315900855579695e+00
6.300000000000000711e+00,2.793057337793122485e+00
6.310000000000000497e+00,2.759874519991805997e+00
6.320000000000000284e+00,2.648968805592093023e+00
6.330000000000000071e+00,2.450413961803189711e+00
6.340000000000000746e+00,2.192404571902732968e+00
6.350000000000000533e+00,1.922030924985338451e+00
6.360000000000000320e+00,1.816925894388650153e+00
6.370000000000000107e+00,1.932439266057279781e+00
6.379999999999999893e+00,2.041467702242678595e+00
6.390000000000000568e+00,2.090841645295023810e+00
6.400000000000000355e+00,2.073723719037807278e+00
6.410000000000000142e+00,1.930290009558149888e+00
6.419999999999999929e+00,1.808841414414210425e+00
6.430000000000000604e+00,1.916933721806782343e+00
6.440000000000000391e+00,2.047044655717114914e+00
6.450000000000000178e+00,2.060626362055965277e+00
6.459999999999999964e+00,2.072995423366871925e+00
6.470000000000000639e+00,2.102755052615497000e+00
6.480000000000000426e+00,2.177806595682913127e+00
6.490000000000000213e+00,2.264416903332952646e+00
6.500000000000000000e+00,2.236426217249297466e+00
6.510000000000000675e+00,2.103703993721549814e+00
6.520000000000000462e+00,2.039578495572063499e+00
6.530000000000000249e+00,2.072029430317050114e+00
6.540000000000000036e+00,2.134156294393641407e+00
6.550000000000000711e+00,2.213342988806751510e+00
6.560000000000000497e+00,2.237265530351728593e+00
6.570000000000000284e+00,2.153075196875388730e+00
6.580000000000000071e+00,2.045343376966322069e+00
6.590000000000000746e+00,2.062730651103047208e+00
6.600000000000000533e+00,2.168504696997450409e+00
6.610000000000000320e+00,2.230627488510799505e+00
6.620000000000000107e+00,2.252423207170446418e+00
6.629999999999999893e+00,2.248428301836641108e+00
6.640000000000000568e+00,2.185973900050042662e+00
6.650000000000000355e+00,2.111254203477165525e+00
6.660000000000000142e+00,2.068402083082494070e+00
6.669999999999999929e+00,2.060129183619317850e+00
6.680000000000000604e+00,2.107768814599930263e+00
6.690000000000000391e+00,2.212360643769455404e+00
6.700000000000000178e+00,2.296482486782776444e+00
6.709999999999999964e+00,2.295063152006933560e+00
6.720000000000000639e+00,2.239790380147212989e+00
6.730000000000000426e+00,2.216862057526358232e+00
6.740000000000000213e+00,2.234176438444376966e+00
6.750000000000000000e+00,2.256820074906283224e+00
6.760000000000000675e+00,2.316102460708507227e+00
6.770000000000000462e+00,2.422463039222683356e+00
6.780000000000000249e+00,2.504192021071867558e+00
6.790000000000000036e+00,2.507706205957946910e+00
6.800000000000000711e+00,2.505384531144870142e+00
6.810000000000000497e+00,2.531286003141486329e+00
6.820000000000000284e+00,2.512507025980225794e+00
6.830000000000000071e+00,2.402293876194167677e+00
6.840000000000000746e+00,2.282328079220863781e+00
6.850000000000000533e+00,2.186064741607621986e+00
6.860000000000000320e+00,2.045129819351329648e+00
6.870000000000000107e+00,1.892086878475720768e+00
6.879999999999999893e+00,1.952102074610853499e+00
6.890000000000000568e+00,2.196416414617228252e+00
6.900000000000000355e+00,2.449387198321245407e+00
6.910000000000000142e+00,2.529081121771304730e+00
6.919999999999999929e+00,2.404507764179604656e+00
6.930000000000000604e+00,2.164644782060094919e+00
6.940000000000000391e+00,1.946314238760022075e+00
6.950000000000000178e+00,1.875624738827039506e+00
6.959999999999999964e+00,2.072666833719302382e+00
6.970000000000000639e+00,2.353857396317796891e+00
6.980000000000000426e+00,2.543995905755353171e+00
6.990000000000000213e+00,2.548823346801420975e+00
7.000000000000000000e+00,2.481542252672720661e+00
7.010000000000000675e+00,2.360980837025155044e+00
7.020000000000000462e+00,2.198088673029365836e+00
7.030000000000000249e+00,2.062145188002046936e+00
7.040000000000000036e+00,2.089065155254857142e+00
7.050000000000000711e+00,2.203475119555471817e+00
7.060000000000000497e+00,2.244421609992205191e+00
7.070000000000000284e+00,2.194236033338254899e+00
7.080000000000000071e+00,2.115492720290003348e+00
7.090000000000000746e+00,2.022646238717982214e+00
7.100000000000000533e+00,1.977980576977438121e+00
7.110000000000000320e+00,2.046117517470587011e+00
7.120000000000000107e+00,2.139940125727820774e+00
7.130000000000000782e+00,2.125119954473158490e+00
7.140000000000000568e+00,1.992541725259473706e+00
7.150000000000000355e+00,1.878967811219765416e+00
7.160000000000000142e+00,1.917528277914043677e+00
7.169999999999999929e+00,2.052649785326273513e+00
7.180000000000000604e+00,2.113573823125182827e+00
7.190000000000000391e+00,2.015150673026709693e+00
7.200000000000000178e+00,1.897619479690277000e+00
7.209999999999999964e+00,1.930803449784570747e+00
7.220000000000000639e+00,2.061409968371163526e+00
7.230000000000000426e+00,2.129297256702313845e+00
7.240000000000000213e+00,2.094188712246344064e+00
7.250000000000000000e+00,2.007689543654597397e+00
7.260000000000000675e+00,1.915222602466877477e+00
7.270000000000000462e+00,1.899062460926444817e+00
7.280000000000000249e+00,1.999369500017442736e+00
7.290000000000000036e+00,2.101573595903794445e+00
7.300000000000000711e+00,2.109192168983186289e+00
7.310000000000000497e+00,2.046651218771776026e+00
7.320000000000000284e+00,1.974453888446118688e+00
7.330000000000000071e+00,1.987629483077769210e+00
7.340000000000000746e+00,2.076964907382886860e+00
7.350000000000000533e+00,2.114312594154420744e+00
7.360000000000000320e+00,2.097806723699778608e+00
7.370000000000000107e+00,2.113622308005856709e+00
7.380000000000000782e+00,2.171117460779127040e+00
7.390000000000000568e+00,2.232951328914268618e+00
7.400000000000000355e+00,2.283280421608348654e+00
7.410000000000000142e+00,2.305136453531548391e+00
7.419999999999999929e+00,2.285122347818601796e+00
7.430000000000000604e+00,2.198092100549930095e+00
7.440000000000000391e+00,2.061325218324366215e+00
7.450000000000000178e+00,1.927472421333183084e+00
7.459999999999999964e+00,1.929339697539031118e+00
7.470000000000000639e+00,2.108673979661150888e+00
7.480000000000000426e+00,2.306258223833576260e+00
7.490000000000000213e+00,2.364817093349927291e+00
7.500000000000000000e+00,2.245717747759054195e+00
7.510000000000000675e+00,2.020034114192134300e+00
7.520000000000000462e+00,1.856032324314423887e+00
7.530000000000000249e+00,1.918240260890173632e+00
7.540000000000000036e+00,2.126571690303432849e+00
7.550000000000000711e+00,2.282542307713046892e+00
7.560000000000000497e+00,2.332341462500719942e+00
7.570000000000000284e+00,2.325022256775190588e+00
7.580000000000000071e+00,2.262305001497366241e+00
7.590000000000000746e+00,2.169847083828720269e+00
7.600000000000000533e+00,2.140492256584918707e+00
7.610000000000000320e+00,2.183949367659424379e+00
7.620000000000000107e+00,2.254313642175816756e+00
7.630000000000000782e+00,2.297817668136442837e+00
7.640000000000000568e+00,2.275337077621687243e+00
7.650000000000000355e+00,2.146120315499575160e+00
7.660000000000000142e+00,1.967636188450497814e+00
7.669999999999999929e+00,1.897438592893061049e+00
7.680000000000000604e+00,1.982359550258227854e+00
7.690000000000000391e+00,2.105062444798253996e+00
7.700000000000000178e+00,2.187734759882925317e+00
7.709999999999999964e+00,2.224470340845209559e+00
7.720000000000000639e+00,2.201527902389610158e+00
7.730000000000000426e+00,2.129005656685766912e+00
7.740000000000000213e+00,2.054314478116726850e+00
7.750000000000000000e+00,2.019903577748204615e+00
7.760000000000000675e+00,2.035816076515755135e+00
7.770000000000000462e+00,2.066694255689505155e+00
7.780000000000000249e+00,2.013359781559172834e+00
7.790000000000000036e+00,1.914434954366431407e+00
7.800000000000000711e+00,1.919301887510142635e+00
7.810000000000000497e+00,1.983849362854952281e+00
7.820000000000000284e+00,1.956384963651070619e+00
7.830000000000000071e+00,1.890195132519391974e+00
7.840000000000000746e+00,1.912455441781584442e+00
7.850000000000000533e+00,2.005691678249673870e+00
7.860000000000000320e+00,2.057446873384585206e+00
7.870000000000000107e+00,1.997403206791256824e+00
7.880000000000000782e+00,1.895109655534475968e+00
7.890000000000000568e+00,1.908365552639221141e+00
7.900000000000000355e+00,2.014563234798053770e+00
7.910000000000000142e+00,2.050473000456236594e+00
7.920000000000000817e+00,2.041475778083100767e+00
7.930000000000000604e+00,2.013025111741033601e+00
7.940000000000000391e+00,1.947364290547610288e+00
7.950000000000000178e+00,1.887513533779294317e+00
7.959999999999999964e+00,1.909268311893327796e+00
7.970000000000000639e+00,1.888026476985956714e+00
7.980000000000000426e+00,1.876751167842982682e+00
7.990000000000000213e+00,2.010231996841161717e+00
8.000000000000000000e+00,2.183504624503691094e+00
8.009999999999999787e+00,2.326195965848319336e+00
8.019999999999999574e+00,2.429276580424920784e+00
8.030000000000001137e+00,2.446431485000346573e+00
8.040000000000000924e+00,2.330514530622797231e+00
8.050000000000000711e+00,2.115439696828061322e+00
8.060000000000000497e+00,1.899975634018500781e+00
8.070000000000000284e+00,1.838226352250723394e+00
8.080000000000000071e+00,1.980610161573699957e+00
8.089999999999999858e+00,2.149597237332844912e+00
8.099999999999999645e+00,2.194289785544288218e+00
8.110000000000001208e+00,2.059312766171278675e+00
8.120000000000000995e+00,1.840341165002022050e+00
8.130000000000000782e+00,1.754046563335979192e+00
8.140000000000000568e+00,1.901093451378571775e+00
8.150000000000000355e+00,2.080524898643609788e+00
8.160000000000000142e+00,2.148717121098307370e+00
8.169999999999999929e+00,2.077823444481267323e+00
8.179999999999999716e+00,1.905199675700590456e+00
8.190000000000001279e+00,1.793882356345187334e+00
8.200000000000001066e+00,1.942661985983792805e+00
8.210000000000000853e+00,2.138663921194784656e+00
8.220000000000000639e+00,2.208954385285040622e+00
8.230000000000000426e+00,2.145267943028751567e+00
8.240000000000000213e+00,2.022261748039169582e+00
8.250000000000000000e+00,1.961373154039220079e+00
8.259999999999999787e+00,2.057321194157006428e+00
8.269999999999999574e+00,2.216386859172053914e+00
8.280000000000001137e+00,2.322995825398962211e+00
8.290000000000000924e+00,2.352774926089616692e+00
8.300000000000000711e+00,2.337230965656796222e+00
8.310000000000000497e+00,2.280930161941833401e+00
8.320000000000000284e+00,2.187534913674292536e+00
8.330000000000000071e+00,2.073045878134151643e+00
8.339999999999999858e+00,2.008950971297209342e+00
8.349999999999999645e+00,2.067013197805955382e+00
8.360000000000001208e+00,2.178206469351561925e+00
8.370000000000000995e+00,2.251674137065353687e+00
8.380000000000000782e+00,2.236964311927214677e+00
8.390000000000000568e+00,2.180623542198194098e+00
8.400000000000000355e+00,2.098219286939285499e+00
8.410000000000000142e+00,2.024388747209636463e+00
8.419999999999999929e+00,2.007400741391962562e+00
8.429999999999999716e+00,2.042330103615965786e+00
8.440000000000001279e+00,2.071577394771674907e+00
8.450000000000001066e+00,2.042645286337301247e+00
8.460000000000000853e+00,1.977267976938128502e+00
8.470000000000000639e+00,1.927627381795818273e+00
8.480000000000000426e+00,1.960824855393514810e+00
8.490000000000000213e+00,2.048667287588689323e+00
8.500000000000000000e+00,2.143030050511658402e+00
8.509999999999999787e+00,2.185280078152226135e+00
8.519999999999999574e+00,2.129740795466903869e+00
8.530000000000001137e+00,2.044531284477936861e+00
8.540000000000000924e+00,2.009155832731746028e+00
8.550000000000000711e+00,2.056719552321122357e+00
8.560000000000000497e+00,2.142296329129095955e+00
8.570000000000000284e+00,2.287094530828142958e+00
8.580000000000000071e+00,2.464574629226917946e+00
8.589999999999999858e+00,2.617565736470432558e+00
8.599999999999999645e+00,2.708842375245374079e+00
8.610000000000001208e+00,2.797822393892078097e+00
8.620000000000000995e+00,2.882726439286945830e+00
8.630000000000000782e+00,2.911298446503896464e+00
8.640000000000000568e+00,2.852895172889462483e+00
8.650000000000000355e+00,2.802366603961016445e+00
8.660000000000000142e+00,2.802056918765213123e+00
8.669999999999999929e+00,2.812677153664991270e+00
8.679999999999999716e+00,2.831551562891976737e+00
8.690000000000001279e+00,2.841981824376082599e+00
8.700000000000001066e+00,2.821657709801810743e+00
8.710000000000000853e+00,2.765984326609426169e+00
8.720000000000000639e+00,2.671111975520495285e+00
8.730000000000000426e+00,2.541286800146729252e+00
8.740000000000000213e+00,2.370756937035090051e+00
8.750000000000000000e+00,2.197557704566593717e+00
8.759999999999999787e+00,2.094993591040316350e+00
8.769999999999999574e+00,2.056714578350626432e+00
8.780000000000001137e+00,2.057533365100065570e+00
8.790000000000000924e+00,2.119411835510032205e+00
8.800000000000000711e+00,2.229317842524928484e+00
8.810000000000000497e+00,2.302253716284111018e+00
8.820000000000000284e+00,2.257676714370106641e+00
8.830000000000000071e+00,2.091335161132476195e+00
8.839999999999999858e+00,1.932114437506484483e+00
8.849999999999999645e+00,1.920036712295887460e+00
8.860000000000001208e+00,2.029656581612761190e+00
8.870000000000000995e+00,2.094849993040312608e+00
8.880000000000000782e+00,2.095745596958037194e+00
8.890000000000000568e+00,2.077983438486457501e+00
8.900000000000000355e+00,2.073731121741919203e+00
8.910000000000000142e+00,2.097713579352528779e+00
8.919999999999999929e+00,2.144708116457807900e+00
8.929999999999999716e+00,2.163204999208350188e+00
8.940000000000001279e+00,2.169219242515610713e+00
8.950000000000001066e+00,2.158388372212007855e+00
8.960000000000000853e+00,2.144505134640623645e+00
8.970000000000000639e+00,2.164728918414727588e+00
8.980000000000000426e+00,2.241604446220608615e+00
8.990000000000000213e+00,2.281357535700180961e+00
